'Acer CB3-532-C47C 15.6" Chromebook, Chrome OS, Intel Celeron N3060 Dual-Core Processor, 2GB RAM, 16GB Internal Storage',199.0,'Acer','15.6 in','2 GB','16 GB','Intel Celeron','1.6 GHz','Chrome OS','12 h'
'Acer Swift 7 Notebook with Intel i7-7Y75, 8GB 512GB SSD',1287.86,'Acer','13.30 Inches','8 Gigabytes','512 Gigabytes','Intel i7-7Y75','1.3 Gigahertz','Windows 10','9 Hours'
'Acer TravelMate P249-M TMP249-M-50XC 14" LCD Notebook - Intel Core i5 (6th Gen) i5-6200U Dual-core (2 Core) 2.30 GHz - 8 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro 64-bit - 1366 x 768 - ComfyView',614.98,'Acer','14"','8 GB','500 GB','Intel Core i5','2.30 GHz','Microsoft Windows, Windows 10','9 Hour'
'Refurbished ACER CB3-131-C3SZ Chromebook 11.6" N2840 2.16GHz 2GB RAM 16GB HDD - Denim White',98.83,'Acer','11.6\"',nan,'16 GB',nan,nan,'Chrome OS',nan
'Refurbished Acer Intel Core i7 Quad-Core 3.60 GHz 8 GB Ram 1 TB HDD Windows 7 Professional',595.34,'Acer','0 in','8 GB',nan,nan,'3.6 GHz','Windows 7',nan
'Acer Laptop Aspire 5 A517-51G-54GK i5 7th Gen 2.50GHz 8GB RAM 256GB SSD GeForce 940MX 17.3" Windows 10 Home 64-Bit',875.8,'Acer','17.3\"','8 GB','256 GB',nan,nan,'Microsoft Windows',nan
'Acer Spin 3 2-in-1 Notebook with Intel i3-7100U, 6GB 1TB HDD',519.0,'Acer','15.60 Inches','6 Gigabytes','1 Terabytes','Intel i3-7100U','2.4 Gigahertz','Windows 10','9 Hours'
'Refurbished Acer Predator 17" Laptop Intel i7 2.80GHz 16GB Ram 1TB HDD 256GB SSD Win10Home',1081.49,'Acer','17.3 in','16 GB',nan,nan,'2.80 GHz','Windows 10',nan
'Refurbished Acer Predator 17" Laptop Intel i7 2.80GHz 16GB Ram 1TB HDD 256GB SSD Win10Home',1081.49,'Acer','17.3 in','16 GB',nan,nan,'2.80 GHz','Windows 10',nan
'Acer 11.6" Intel Celeron 1.60 GHz 4 GB Ram 32 GB Flash Chrome OS|CB5-132T-C67Q',195.29,'Acer','11.6 in','4 GB','32 GB','Intel Celeron','1.6 GHz','Chrome OS',nan
'Refurbished Acer 15.6" Laptop Intel Celeron 2.40GHz 4GB Ram 1TB HDD Windows 10',390.88,'Acer','15.6 in','4 GB','1000 GB',nan,'1.1 GHz','Windows 10',nan
'Acer TravelMate P658-M-50NJ - 15.6" - Core i5 6300U - 8 GB RAM - 256 GB SSD - US International',1032.79,'Acer','15.6"','8 GB','256 GB','Intel Core i5','2.40 GHz, with a Max Turbo Speed of 3.00 GHz','Windows 7',nan
'Refurbished Acer 15.6" AMD FX Quad-Core 2.7GHz 16 GB Ram 1TB HDD + 128GB SSD Windows 10 Home',595.34,'Acer','15.6 in','16 GB',nan,nan,'2.70 GHz','Windows 10',nan
'Acer Aspire R 13 13.3" Notebook w/ Intel i5-6200U, 8GB RAM & 256GB SSD',799.99,'Acer','13.30 in','8 Gigabytes','256 Gigabytes','Intel i5-6200U','2.3 Gigahertz','Windows 10','10 Hours'
'Refurbished Acer Notebook  15.6" Intel Core i7 2.80GHz 16GB Ram 1TB HDD Windows 10 Home',1136.09,'Acer','15.6 in','16 GB','1000 GB',nan,'2.80 GHz','Windows 10',nan
'Refurbished Acer 17.3" Intel Core i7 2.80 GHz 16 GB Ram 1TB HDD + 256GB SSD Windows 10 Home',1297.79,'Acer','17.3 in','16 GB',nan,nan,'2.80 GHz','Windows 10',nan
'Manufacturer Refurbished Acer 17.3" Intel Core i7 2.6 GHz 16 GB Ram 1TB HDD + 256 GB SSD Windows 10 Home|VN7-792G-719E',1027.94,'Acer','17.30 in','16.00 GB','1.00 TB','Intel Core i7-6700HQ','2.60 GHz','Windows 10','7.00 h'
'Acer Predator Helios 300 G3-572-72YF Gaming Laptop w/ FREE BUNDLE! 15.6” Intel Core i7-7700HQ NVIDIA GeForce GTX 1060 16GB DDR4 256GB SSD 1TB HDD',1449.0,'Acer','15.60 in','16.00 GB','1.25 TB','Intel Core i7 7700HQ','3.80 GHz','Windows 10',nan
'Acer Aspire E5-575G-562T 15.6" Intel Core i5 7th Gen 7200U (2.50 GHz) NVIDIA GeForce GTX 950M 8 GB DDR4 Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop Notebook PC Computer',936.3,'Acer','15.6"','8 GB','1 TB','Intel Core i5','2.50 GHz','Microsoft Windows, Windows 10',nan
'Swift 3 SF314-52-50T6 Ultrabook i5-8250U - 4GB - 256GB - Windows 10 Home Notebook',745.95,'Acer','14.00 in','4.00 GB','256.00 GB','Intel Core i5','1.60 GHz','Windows 10','0 h'
'Acer Aspire 5 Notebook with Intel i5-8250U, 8GB 1TB HDD 256GB SSD',724.29,'Acer','15.60 Inches','8 Gigabytes','1 Terabytes','Intel i5-8250U','1.6 Gigahertz','Windows 10','7 Hours'
'R5-471T-78VY I7-6500U 2.5G 8GB 256GB SSD 14IN 11AC W10H',697.39,'Acer','14.0"','8 GB','256 GB','Intel Core i7','2.50 GHz, with a Max Turbo Speed of 3.10 GHz','Windows 10','9 hours'
'Newest Acer Aspire E15 15.6" Laptop Computer, AMD A8-7410 Processor, 4GB RAM, 500GB HDD, DVD+RW, Wifi, Bluetooth, HDMI, Windows 10 Home',454.47,'Acer','15.6\"','4 GB','500 GB',nan,nan,'Microsoft Windows',nan
'Acer 14" Chomrebook, Intel Celeron N3160 1.60 GHz, 4GB Ram, 32GB Flash, Chrome OS | CB3-431-C5FM ( Certified Refurbished)',260.07,'Acer','14\"','4 GB',nan,nan,nan,'Chrome OS',nan
'Acer Aspire E15 E5-575-74RC 15.6" Full HD Screen,Intel Core i7-7500U Processor, 8GB DDR4, 1TB Hard Drive, Windows 10 Home, Steel Gray',618.9,'Acer','15.6 in','8 KB','1 KB','7th Generation Intel? Core? i7-7500U Processor 2.7GHz with Turbo Boost Technology up to 3.5GHz','2.7 Hz','Windows 10','8 h'
'ES1-732-P4G9 N4200 1.1G 4GB 1TB DVDRW 17.3IN 11AC W10H 64BIT',421.87,'Acer','17.3"','4 GB','1 TB','Intel Pentium','1.10 GHz','Windows 10','3 hours 30 minutes'
'Acer Spin 3 SP315-51-51L2 - 15.6" - Core i5 7200U - 8 GB RAM - 256 GB SSD - US International',613.72,'Acer','15.60 Inches','8 Gigabytes','256 Gigabytes','Intel i5-7200U','2.5 Gigahertz','Windows 10','9 Hours'
'Acer Swift 3, 15.6" Full HD, 8th Gen Intel Core i5-8250U, NVIDIA GeForce MX150, 8GB DDR4, 256GB SSD, Windows 10, SF315-51G-51CE',797.0,'Acer','15.6"','8 GB','256 GB','Intel Core i5','1.6 Hz','Microsoft Windows, Windows 10','10 Hour'
'Acer Switch Alpha 12 SA5-271P-74E1 - 12" - Core i7 6500U - 8 GB RAM - 256 GB SSD - US International',1139.64,'Acer','12.0"','8 GB','256 GB','Intel Core i7','2.50 GHz, with a Max Turbo Speed of 3.10 GHz','Windows 10','8 hours'
'Acer Aspire 5 Notebook with Intel i5-8250U, 8GB 1TB HDD',558.65,'Acer','15.60 Inches','8 Gigabytes','1 Terabytes','Intel i5-8250U','1.6 Gigahertz','Windows 10','7 Hours'
'NX.SHWAA.003 N3710 1.6G 4GB 128GB 14IN 11AC W10H',337.34,'Acer','14.00 Inches','4 Gigabytes','128 Gigabytes','Intel N3710','1.6 Gigahertz','Windows 10','12 Hours'
'Acer Aspire E 15 E5-575G-53VG - 15.6" - Core i5 6200U - 8 GB RAM - 256 GB SSD - US International',763.16,'Acer','15.60 Inches','8 Gigabytes','256 Gigabytes','Intel i5-6200U','2.3 Gigahertz','Windows 10',nan
'Manufacturer Refurbished Acer Predator G9-793-79PE 17.3" Intel Core i7-6700HQ 2.6 GHz 16GB Ram 1TB HDD + 256GB SSD Windows 10 Home',1538.52,'Acer','17.3 in','16 GB','1000 GB','Intel Core i7','2.6 GHz','Windows 10',nan
'Acer CB3431C5FM NX.GC2AA.007 14" Intel Celeron, 4GB, 32 GB Chromebook',309.0,'Acer','14',nan,'32',nan,nan,nan,nan
'Acer Predator 17 G9-791-78CE Notebook Notebooks',2292.12,'Acer','17.30 Inches','16 Gigabytes','1 Terabytes','Intel i7-6700HQ','2.6 Gigahertz','Windows 10','8'
'Acer Aspire R7-372T-758Q - 13.3" - Core i7 6500U - 8 GB RAM - 256 GB SSD - US International',870.46,'Acer','13.30 in','8 Gigabytes','256','Intel Core i7','2.50 Gigahertz','Windows 10',nan
'Acer Aspire E 15 E5-553G-14QY - 15.6" - A12 9700P - 8 GB RAM - 128 GB SSD + 1 TB HDD - US International',599.99,'Acer','15.60 Inches','8 Gigabytes','1 Terabytes','AMD A12-9700P','2.5 Gigahertz','Windows 10','0 h'
'Manufacturer Refurbished Acer Spin SP111-31-C2W3 11.6" Intel Celeron N3350 1.10 GHz 4GB Ram 32 GB Flash Windows 10 Home',184.79,'Acer','11.6 in','4 GB','32 GB','Intel Celeron','1.1 GHz','Windows 10',nan
'Acer Aspire R7-372T Notebook with Intel i5-6200U, 8GB 256GB SSD',872.88,'Acer','13.30 in','8 Gigabytes','256 Gigabytes','Intel i5-6200U','2.3 Gigahertz','Windows 10','0 h'
'Acer TravelMate P648-M-700F - 14" - Core i7 6500U - 8 GB RAM - 256 GB SSD - US International',1113.3,'Acer','14.0"','8 GB','256 GB','Intel Core i7','2.50 GHz, with a Max Turbo Speed of 3.10 GHz','Windows 7',nan
'Acer TravelMate P658-MG-749P - 15.6" - Core i7 6500U - 8 GB RAM - 256 GB SSD - US International',1150.82,'Acer','15.6"','8 GB','256 GB','Intel Core i7','2.50 GHz, with a Max Turbo Speed of 3.10 GHz','Windows 7',nan
'Acer Switch Alpha 12 SA5-271P-38UZ - 12" - Core i3 6100U - 4 GB RAM - 128 GB SSD - US International',592.53,'Acer','12.0"','4 GB','128 GB','Intel Core i3','2.30 GHz','Windows 10','8 hours'
'Acer Aspire F 15 F5-573-7630 - 15.6" - Core i7 7500U - 8 GB RAM - 1 TB HDD - US International',679.99,'Acer','15.60 Inches','8 Gigabytes','1 Terabytes','Intel i7-7500U','2.7 Gigahertz','Windows 10',nan
'Manufacturer Refurbished Acer Predator 17 G9-791-79Y3 17.3" Intel Core i7-6700HQ Quad-Core 2.6 GHz 32GB Ram 1TB HDD + 512GB SSD Windows 10 Home',1405.94,'Acer','17.3 in','32 KB','1000 KB','Intel Core i7','2.6 Hz','Windows 10',nan
'Manufacturer Refurbished Acer CB3-431-C0AK 14" Chromebook, Chrome OS, Intel Celeron N3160 Processor, 4GB RAM, 32GB Flash Drive',216.29,'Acer','14.0"','4 GB','32 GB','Intel Celeron','1.6 GHz','Chrome','12 hours'
'Acer Switch V 10 SW5-017-117R - 10.1" - Atom x5 Z8350 - 4 GB RAM - 64 GB SSD - US International',316.04,'Acer','10.10 in','4 Gigabytes','64 Gigabytes','Intel x5-Z8350','1.44 Gigahertz','Windows 10',nan
'Refurbished Acer Aspire R5-571TG-7229 15.6" Touch 2-in-1 Laptop Intel i7 12GB 256GB SSD',769.95,'Acer',nan,'12 GB','256 GB',nan,nan,nan,nan
'Acer Swift 3 SF314-52-557Y 14" FHD Laptop i5-7200U 8GB 256GB SSD Win10',656.49,'Acer','14.00 Inches','8 Gigabytes','256 Gigabytes','Intel i5-7200U','2.5 Gigahertz','Windows 10','10 Hours'
'Aspire A515-51-50RR Notebook',525.04,'Acer','15.6 in','8 GB','1 TB','Intel Core i5','3.1 GHz','Windows 10','7 h'
'Chromebook 11 N7 C731T-C0X8 - Celeron N3060 - 4GB 32GB - 11.6" - Chrome OS - Multi-touch Screen Notebook',292.76,'Acer','11.60 in','4.00 GB','32.00 GB','Intel Celeron','1.60 GHz','Chrome OS','0 h'
'TMX349-M-32PH I3-6100U 2.3G 4GB 128GB SSD 14IN 11AC W10P/W7P 64BIT',635.04,'Acer','14.0"','4 GB','128 GB','Intel Core i3','2.30 GHz','Windows 7','10 hours'
'ACER CHROMEBOOK 15, CELERON N3060, 15.6" HD, 2GB LPDDR3, 16GB STORAGE, CB3-532-C3F7',248.99,'Acer','15.6"','2 GB',nan,'Intel Celeron','1.60 GHz','Chrome OS','12 Hour'
'Manufacturer Refurbished Acer Predator G9-792-70DR 17.3" Laptop, Windows 10 Home, Intel Core i7-6700HQ Processor, 32GB RAM, 1TB Hard Drive, 512GB Solid State Drive',1622.24,'Acer','17.3"','32 GB','512 GB','Intel Core i7','2.6 GHz','Windows 10','7 hours'
'Refurbished Acer 14" Intel Celeron N3060 1.6 GHz 4 GB Ram 16 GB Flash Chrome OS|CB3-431-C99D',195.29,'Acer','14 in','4 GB',nan,nan,'1.60 GHz','Chrome OS',nan
'Acer R5 2-in-1 Notebook with Intel i5-7200U, 8GB 256GB SSD',754.79,'Acer','15.60 Inches','8 Gigabytes','256 Gigabytes','Intel i5-7200U','2.5 Gigahertz','Windows 10','9 Hours'
'Refurbished Acer E1-510P-4828 Touchscreen Laptop Intel Pentium N3520 2.17Ghz 4GB 500GB 15.6in W8.1',298.99,'Acer',nan,nan,'500',nan,'2',nan,nan
'(Recertified) Acer CB5-312T-K5X4 13.3" Touchscreen Chromebook MTK M8173C (2.10 GHz) 4GB LPDDR3 Memory 32GB Flash Chrome OS',319.97,'Acer','13.3','4 GB','32',nan,nan,'Chrome OS',nan
'Acer Aspire R5-471T 2-in-1 Notebook with Intel 17-6500U, 8GB 512GB SSD',891.59,'Acer','14.00 Inches','8 Gigabytes','512 Gigabytes','Intel i7-6500U','2.5 Gigahertz','Windows 10',nan
'Acer Aspire A315-31-P0SY Notebook',356.06,'Acer','15.60 in','4.00 GB','1.00 TB','Pentium N4200','1.10 GHz','Windows 10','6.50 h'
'Refurbished Acer 17.3" Predator Laptop Intel i7 2.80GHz 16GB Ram 1TB HDD Windows 10 Home',1081.49,'Acer','17.3 in','16 GB','1000 GB','Intel Core i7','2.80 GHz','Windows 10',nan
'Acer 11.6" Intel Celeron 1.60 GHz 4 GB Ram 16 GB Flash Chrome OS|C738T-C8Q2',254.0,'Acer','11.6 in','4 GB','16 GB','Intel Celeron','1.6 GHz','Chrome OS',nan
'Acer CB5-132T-C9KK R 11 2-in-1 11.6" Touch-Screen Chromebook Tablet Laptop Notebook Celeron 4GB 32GB White',319.0,'Acer','11.6"','4 GB',nan,'Intel Celeron','1.60 GHz','Chrome OS',nan
'2017 Acer Flagship CB3-532 15.6" HD Premium Chromebook - Intel Dual-Core Celeron N3060 up to 2.48GHz, 2GB RAM, 16GB SSD, Wireless AC, HDMI, USB 3.0, Webcam, Chrome OS[Certified Refurbished]',228.99,'Acer','15.6\"','2 GB','16 GB',nan,nan,'Chrome OS',nan
'Acer TravelMate Spin B1 B118-RN-C8JP - 11.6" - Celeron N3450 - 4 GB RAM - 64 GB SSD - US International',347.92,'Acer','11.60 in','4.00 GB','64.00 GB','Intel Celeron','1.10 GHz','Windows 10 S','13.00 h'
'Refurbished Acer Aspire E5-571P-31LT 15.6-Inch Touchscreen Laptop (Midnight Black)',289.0,'Acer','15.6',nan,nan,nan,nan,nan,nan
'Acer Aspire 3 with Intel i3-7100U, 8GB 1TB HDD',424.0,'Acer','15.60 Inches','8 Gigabytes','1 Terabytes','Intel i3-7100U','2.4 Gigahertz','Windows 10','6 Hours'
'ACER TOUCH C771T-32GW NX.GP6AA.004 11.6 INCHES BLACK CHROMEBOOK 11',418.67,'Acer','11.60 in','4.00 GB','32.00 GB','Intel Core i3','2.30 GHz','Chrome OS',nan
'Acer Chromebook 11 N7 C731T-C42N 11.6" Touchscreen Chromebook - (Refurbished)',208.97,'Acer','0 in','0 GB','0 GB',nan,'0 GHz','Chrome OS',nan
'Acer Chromebook R 13 CB5-312T-K6TF - 13.3" - MT8173 - 4 GB RAM - 32 GB SSD - US',414.83,'Acer','13.30 Inches','4 Gigabytes','32 Gigabytes','MediaTek M8173C','2.1 Gigahertz','Chrome OS','12 Hours'
'Refurbished Acer Chromebook 15.6" 1.5 GHz Dual-Core 2GB Ram 16 GB Flash Drive |CB5-571-C9DH',173.24,'Acer','15.6 in','2 GB','16 GB','Intel Celeron','1.50 GHz','Chrome OS',nan
'Acer Nitro 5 515-51-5082 - Core i5 7300HQ / 2.5 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD - 15.6" IPS 1920 x 1080 (Full HD) - NVIDIA GeForce GTX 1050 - Wi-Fi - black - kbd: US International',778.24,'Acer','15.6"','8 GB',nan,'Intel Core i5','2.50 GHz','Microsoft Windows, Windows 10','8.50 Hour'
'Acer Spin 11 11.6" FullHD Touchscreen Laptop Celeron N3350 4GB 64GB Win10',360.61,'Acer','11.60 Inches','4 Gigabytes','64 Gigabytes','Intel N3350','1.1 Gigahertz','Windows 10','8 Hours'
'Refurbished Acer 11.6" Intel Pentium Quad-core 1.10 GHz 4GB Ram 64GB Flash Windows 10',69.0,'Acer','11.6 in','4 GB',nan,nan,'1.10 GHz','Windows 10',nan
'Refurbished Acer 14" Intel Core i7 2.7 GHz 8 GB Ram 256 GB SSD Windows 10 Home|SF514-51-706K',648.89,'Acer','14 in','8 GB',nan,nan,'2.70 GHz','Windows 10',nan
'Refurbished Acer Aspire A5 Intel Core i7 2.7GHz 12GB Ram 256GB SSD Windows 10Home',648.89,'Acer','15.6 in','12 GB','256 GB',nan,'2.70 GHz','Windows 10',nan
'Manufactured Refurbished Acer Predator AG3-710-UW11 Intel Core i5-6400 Quad-Core 2.70 GHz 8GB Ram 1TB HDD + 128GB SSD Windows 10 Home',757.04,'Acer','0 in','8 GB','1000 GB','Intel Core i5','2.7 GHz','Windows 10',nan
'Acer TravelMate B117-M-C578 - 11.6" - Celeron N3050 - 2 GB RAM - 32 GB SSD',209.0,'Acer','11.60 in','2 Gigabytes','32 Gigabytes','Intel N3050','1.6 Gigahertz','Windows 10','12 Hours'
'Refurbished Acer C720-2103 Chromebook 11.6-Inch Netbook (Gray) (Scratched and Dented)',129.99,'Acer','11.6\"',nan,nan,nan,nan,'Chrome OS',nan
'Acer Chromebook 14 CB3-431-C6ZB 14 inch Intel Celeron N3160 1.6GHz/ 4GB LPDDR3/ 32GB eMMC/ USB3.0/ Chrome Notebook (Gold)',477.41,'Acer',nan,nan,'32',nan,nan,nan,nan
'Acer TravelMate P645-S-59AG - 14" - Core i5 5300U - 8 GB RAM - 256 GB SSD',876.98,'Acer','14.00 in','8 GB','256 Gigabytes',nan,nan,'Microsoft Windows',nan
'Manufacturer Refurbished Acer Ultrabook Aspire S7-392-54208G12tws 13.3" Laptop, Touchscreen, Windows 8, Intel Core i5-4200U Processor, 8GB RAM, 128GB Solid State Drive',648.89,'Acer','13.3"','8 GB','128 GB','Intel Core i5','1.6 GHz','Microsoft Windows','8 hours'
'Acer SP315-51-79NT-US Intel Core i7-6500U X2 2.5GHz 12GB 1TB 15.6", Black  (Certified Refurbished)',549.99,'Acer','15.6 Inches','12 Gigabytes','1000 Gigabytes','Intel Core i7-6500U','2.5 Gigahertz','Windows 10','5 Hours'
'Acer Travelmate B117-m Tmb117-m-c9gh 11.6" Led [comfyview] Notebook - Intel Celeron N3160 Quad-core [4 Core] 1.60 Ghz - 4 Gb Ddr3l Sdram Ram - 128 Gb Ssd - Intel Hd Graphics 400 Ddr3l (nx-vcgaa-015)',318.83,'Acer','11.6"','4 GB','128 GB','Intel Celeron','1.60 GHz','Microsoft Windows',nan
'Refurbished Acer 15.6" Intel Core i7 2.7 GHz 12 GB Ram 1TB HDD Windows 10 Home|R5-571TG-78G8',703.49,'Acer','15.6 in','12 GB',nan,nan,'2.70 GHz','Windows 10',nan
'Refurbished Acer Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron, 2GB, 16GB SSD',145.23,'Acer',nan,nan,nan,nan,nan,nan,nan
'Acer Aspire E5-531-C01E 15.6" LCD Notebook - Intel Celeron 2957U (Refurbished)',392.97,'Acer','15.6 in','4 GB','500 GB','Intel Celeron','1.4 GHz','Windows 7',nan
'Acer C738t-c5r6 11.6" Touchscreen Led [in-plane Switching [ips] Technology] Chromebook - Intel Celeron N3150 Quad-core [4 Core] 1.60 Ghz - 4 Gb Ddr3l Sdram Ram - Intel Hd Graphics Ddr3l (nx-g55aa-003)',363.16,'Acer','11.6"','4 GB',nan,'Intel Celeron','1.60 GHz','Chrome OS',nan
'Acer Spin SP111-31-P5C9 11.6" Touchscreen Laptop Pentium N4200 4GB 64GB eMMC W10',402.03,'Acer','11.60 Inches','4 Gigabytes','64 Gigabytes','Intel N4200','1.1 Gigahertz','Windows 10','9 Hours'
'Refurbished Acer 11.6" Intel Celeron Dual-Core 1.6GHz 4GB Ram 16GB Flash Chrome OS|C731-C8VE',184.79,'Acer','11.6 in','4 GB',nan,nan,'1.60 GHz','Chrome OS',nan
'Refurbished Acer Aspire ES1-111M-C37Q 11.6-Inch Notebook (Intel Celeron N2840 Dual-Core, 2 GB RAM, Windows 8.1)',158.99,'Acer','11.6',nan,nan,nan,nan,nan,nan
'Refurbished Aspire C710-2457 Intel Celeron 847 ChromeBook PC 1.1GHz 4GB 16GB SSD WiFi 11.6 Google Chrome',168.99,'Acer',nan,nan,'16',nan,nan,nan,nan
'Manufacturer Refurbished Acer CP5-471-312N 14" Chromebook, Chrome OS, Intel Core i3-6100U Processor, 8GB RAM, 32GB Flash Drive',432.59,'Acer','14.0"','8 GB','32 GB','Intel Core i3','2.30 GHz','Chrome','10 hours'
'Manufacturer Refurbished Acer 10.1" Intel Atom 1.33 GHz 2 GB Ram 32 GB Flash Windows 10 Home|SW5-015-12KL',195.29,'Acer','10.10 in','2.00 GB','32.00 GB','Intel Atom','1.33 GHz','Windows 10',nan
'Acer 11.6  Chromebook Laptop 2GB 16GB | C720-2802',407.3,'Acer',nan,'16 GB',nan,nan,nan,'Chrome OS, @generated',nan
'Acer TravelMate Spin B1 B118-RN-C6FD - 11.6" - Celeron N3450 - 4 GB RAM - 64 GB SSD - US International',348.99,'Acer','11.60 Inches','4 Gigabytes','64 Gigabytes','Intel N3450','1.1 Gigahertz','Windows 10','13 Hours'
'Refurbished Acer Black 15.6 Aspire E1-572-34014G50Mnkk Laptop PC with Intel Core i3-4010U Dual-Core Processor, 4GB Memory, 500GB Hard Drive',328.9,'Acer',nan,nan,'500',nan,nan,nan,nan
'Acer Chromebook C730 C730E Laptop Grey Touchpad 56.MRCN7.001',17.99,'Acer',nan,nan,nan,nan,nan,nan,nan
'Refurbished Acer C738T-C5R6 11.6" Laptop, Touchscreen, 2-in-1, Chrome OS, Intel Celeron N3150 Quad-Core Processor, 2GB RAM, 32GB Solid State Drive',216.29,'Acer','11.6"','2 GB','32 GB','Intel Celeron','1.6 GHz','Chrome','8 hours'
'Acer TravelMate P459-M-52WX - 15.6" - Core i5 6200U - 8 GB RAM - 256 GB SSD Notebook',665.98,'Acer','15.60 in','8.00 GB','256.00 GB','Intel Core i5','2.30 GHz','Windows 10','8.00 h'
'Acer Aspire 5 Notebook with AMD FX-9800P, 16GB 1TB HDD 256GB SSD',778.99,'Acer','15.60 Inches','16 Gigabytes','1 Terabytes','AMD FX-9800P','2.7 Gigahertz','Windows 10','7 Hours'
'Aspire 3 A315-51-57Z4 i5-7200U 2.5 GHz 6 GB 1 TB 15.6" Windows 10 Home Notebook',530.2,'Acer','15.60 Inches','6 KB','1 KB','Intel i5-7200U','2.5 Hz','Windows 10 Home','0 h'
'2015 Newest Acer Nitro 17.3 FULL HD Gaming Laptop,intel i7-6700HQ Quad-core 2.60 GHz NVIDIA GeForce GTX 960M 16GB DDR4 SDRAM 1TB HDD Windows 10 Home',1084.99,'Acer','17.3"','16 GB','1 TB','Intel Core i7','2.60 GHz','Microsoft Windows, Windows 10',nan
'Acer TravelMate TMP459-M-782M Notebook',809.16,'Acer','15.60 in','8.00 GB','256.00 GB','Intel Core i7','2.50 GHz','Windows 10','8.00 h'
'Acer Aspire Z24-880-UR12 Intel Core i3 7th Gen 7100T (3.40 GHz) 6 GB DDR4 1 TB HDD 23.8" Touchscreen Windows 10 Home All-in-One',810.98,'Acer','23.80 in','6.00 GB','1.00 TB','Intel Core i3','3.40 GHz','Windows 10','0 h'
'Refurbished Aspire E1-572p-6480 Touchscreen Laptop Intel Core i5-4200u 1.6GHz 4GB 500GB 15.6in W8.1',398.9,'Acer',nan,nan,'500',nan,nan,'Microsoft Windows',nan
'Acer Aspire Switch 12 S 2-in-1 Notebook with Intel M3-6Y30, 4GB 128GB SSD',901.56,'Acer','12.50 in','4 Gigabytes','128 Gigabytes','Intel m3-6Y30','900 Megahertz','Windows 10',nan
'Acer Spin 7 SP714-51-M33X - 14" - Core i7 7Y75 - 8 GB RAM - 256 GB SSD',1155.0,'Acer','14.00 Inches','8 Gigabytes','256 Gigabytes','Intel i7-7Y75','1.3 Gigahertz','Windows 10','8 Hours'
'Acer Spin 5 Touchscreen 2-in-1 Laptop - Intel Core 8th Gen i5 - 1080p 13.3" Touchscreen Touch Screen 8GB Memory 256GB SSD Tablet Notebook PC SP513-52N-552K',759.99,'Acer','13.3"','8 GB','256 GB','Intel Core i5','1.60 GHz','Microsoft Windows, Windows 10',nan
'Acer Aspire A315-51-51SL, 15.6" HD Laptop, 7th Gen Intel Core i5-7200U, 6GB DDR4, 1TB HDD, Windows 10 Home',379.0,'Acer','15.6 in','6 KB','1 KB','Intel Core i5','2 Hz','Windows 10','6.5 h'
'Acer W700-6499 128GB Intel Core i5-3337U X2 1.8GHz 11.6",Silver (Refurbished)',293.85,'Acer','11.6 Inches','4 Gigabytes','128 Gigabytes','Intel Core i5','1.8 Gigahertz','Windows 10','9 Hours'
'Acer Predator 15 G9-593-735L 15.6" IPS Intel Core i7 7th Gen 7700HQ Computer NVIDIA GeForce GTX 1060 16 GB PC 1 TB HDD Notebook Gaming Laptop',1199.0,'Acer','15.6"','16 GB','1 TB','Intel Core i7','2.80 GHz','Microsoft Windows, Windows 10','3 Hour'
'Acer Swift 3 14.0" FullHD Laptop i5-8250U Quad-Core 8GB 256GB SSD Win10',642.11,'Acer','14.00 Inches','8 Gigabytes','256 Gigabytes','Intel i5-8250U','1.6 Gigahertz','Windows 10','10 Hours'
'Refurbished Acer Predator Notebook Intel i7-7700HQ 2.80 GHz 16 GB Ram 1 TB HDD Win10Home',1081.49,'Acer','17.3 in','16 GB',nan,nan,'2.80 GHz','Windows 10',nan
'Refurbished Acer 15.6" Intel Core Pentium 1.1GHz 4GB Ram 32GB Flash Chrome OS|CB515-1HT-P39B',292.94,'Acer','15.6 in','4 GB','32 GB','Intel Pentium','1.10 GHz','Chrome OS',nan
'Refurbished Acer 11.6" Intel Celeron 1.6 GHz 4 GB Ram 500GB HDD Windows 10 Home|R3-131T-C0B1',260.39,'Acer','11.6 in','4 GB',nan,nan,'1.60 GHz','Windows 10',nan
'Acer NX.G7WAA.014 R5-471T-71LX Intel Core i7-6500U 8GB RAM Laptop - (Certified Refurbished)',575.0,'Acer',nan,'8 GB',nan,nan,nan,'Microsoft Windows',nan
'Acer W700-6499 128GB Intel Core i5-3337U X2 1.8GHz 11.6",Silver (Refurbished)',250.1,'Acer','11.6 Inches','4 Gigabytes','128 Gigabytes','Intel Core i5','1.8 Gigahertz',nan,'9 Hours'
'Acer Spin 5 SP513-51-34UA - 13.3" - Core i3 6006U - 4 GB RAM - 128 GB SSD - US International',482.75,'Acer','13.30 Inches','4 Gigabytes','128 Gigabytes','Intel i3-6006U','2 Gigahertz','Windows 10','0 h'
'Used Acer Spin 1 Touch Notebook - Turquoise Blue (SP111-31-C2W3)',229.99,'Acer',nan,nan,nan,nan,nan,'Microsoft Windows',nan
